node,degree,clustering_coef,betweenness,pagerank
12130,7,0.42857142857142855,8.963769869444645e-06,1.8907410106900747e-05
13954,4,1.0,0.0,1.3314883952376e-05
174,53,0.35268505079825835,0.00014257635498091285,8.788501127886359e-05
175,496,0.08777289019224503,0.009110483667865635,0.0007681035475807126
180,158,0.18229460614367493,0.0007948692452056081,0.0002528645273577297
185,82,0.22884673291177357,0.00014468220997343695,0.00013802247732435028
192,190,0.13010303536619325,0.0012090008021068783,0.00035027099532000135
194,181,0.14923265807243707,0.0009218335508325666,0.0002685119039450056
200,181,0.0329036218538981,0.005207051156235841,0.0006725166246120937
205,127,0.15685539307586552,0.00028627084197749075,0.00020429389941549234
206,60,0.24632768361581922,3.990076863228545e-05,9.675828517415386e-05
215,282,0.09850836677519498,0.0015675980818964535,0.00045882470217155884
224,97,0.18578178694158076,0.00017051345965365228,0.00015624756906516325
228,142,0.17550694236340025,0.0008658389795424133,0.0002206926820296282
240,227,0.11126271880238588,0.0010364212593332,0.0003376723802719786
269,107,0.19255863163463233,0.0003006963685470284,0.00016855192658089685
271,119,0.14314200256373735,0.0006053386641878516,0.0001969472942756086
287,75,0.12108108108108108,0.00040667496378064404,0.00016418267861822042
288,20,0.25263157894736843,4.765648539033577e-05,3.9113918166761334e-05
293,136,0.189760348583878,0.0013404328574305022,0.00022762965335633857
295,46,0.242512077294686,0.00020717422869348778,9.143808324277208e-05
305,28,0.30423280423280424,7.244947168507584e-05,4.877385488325485e-05
326,192,0.12407286212914485,0.0018358694095508615,0.00032336788375987206
333,3,0.3333333333333333,5.663904014005622e-07,9.613590862580018e-06
339,25,0.23666666666666666,9.46294803974274e-06,4.557242165431109e-05
344,133,0.21326042378673957,0.0004968573990012195,0.00020675782652010725
360,223,0.04573183048519371,0.003801100914307467,0.0005910314453547945
363,5,0.8,1.7825967050309665e-07,1.4659060210097473e-05
377,34,0.2709447415329768,6.424176615104739e-05,6.050483219534696e-05
385,178,0.07820732558877674,0.002030021038657076,0.0004041117755146826
388,163,0.15458607892145723,0.000625099764097869,0.0002481621879154882
423,364,0.10073260073260074,0.0029061829231498554,0.0005540499441001758
441,172,0.11267509859921121,0.0006348343459970798,0.0002782385437690144
448,305,0.10107851596203624,0.0018066745587486035,0.0004742275227858335
449,174,0.09800013288153611,0.0027838314860574405,0.00031989269435298793
455,84,0.18387837062535858,0.00019562319539531095,0.00013638587773867245
461,59,0.2513150204558738,8.270662714564744e-05,9.738865548247468e-05
462,180,0.16052141527001862,0.0007610668981141959,0.00028687910830619726
465,80,0.22246835443037974,0.00015986603463052535,0.00013427188912211528
468,5,1.0,0.0,1.2447665103872647e-05
481,304,0.08763244745527184,0.0029023575320544282,0.00046859150999866756
528,279,0.10074521028338619,0.0010301463567087981,0.00044189398508942616
614,133,0.1619958988380041,0.0012381357290630682,0.00021754014989399889
686,221,0.07108185931715344,0.0023646060852758055,0.0005520074580232483
762,116,0.18215892053973012,0.000515806385944824,0.000198746035436771
789,28,0.21428571428571427,6.56584076589844e-05,6.150784647793036e-05
866,58,0.29522081064730793,0.00022637817495028238,0.00010366268020058876
871,77,0.24470266575529734,9.054746530106622e-05,0.00012789091358932948
881,14,0.5604395604395604,4.518820616720874e-06,3.424988177609172e-05
898,50,0.156734693877551,0.00024534028084625525,9.917086723517164e-05
899,23,0.48616600790513836,9.764313727102805e-06,4.403947961526565e-05
900,22,0.37662337662337664,1.0458216489999127e-05,4.27973869979312e-05
901,26,0.28923076923076924,1.6336434923639943e-05,5.2161575121340624e-05
925,263,0.10283574724987664,0.003561227028236001,0.00043703806820335567
928,74,0.0762680488707886,0.0027929721840385183,0.0002016031433142671
937,54,0.16701607267645002,0.0001416043572228758,9.197439388488636e-05
938,6,0.5333333333333333,1.7941867616784768e-06,1.5235510961431907e-05
948,169,0.0646661031276416,0.0038563876943758495,0.0003527949028991033
951,39,0.24561403508771928,9.535085372371627e-05,7.267522644448184e-05
1023,9,0.2777777777777778,4.2667100518714405e-06,2.763422383650863e-05
1024,4,1.0,0.0,1.2629670001030094e-05
1077,243,0.11726694554977384,0.0012357481478274788,0.0003742528898960159
1117,39,0.22807017543859648,0.00010394668433780235,6.84488698392948e-05
1180,178,0.11940582746143592,0.0007448024097984042,0.0002670577401636969
1202,246,0.05604778496764559,0.005562846088706618,0.0005050842088738167
1259,43,0.024363233665559248,0.010340691944480337,0.00021371200335576528
1298,49,0.31887755102040816,2.327182477268472e-05,7.616893633710001e-05
1340,180,0.14171322160148975,0.0018574278619953905,0.0002922258453190314
1341,146,0.17383089277279168,0.0005343035749529502,0.00022359448598841387
1377,10,0.4888888888888889,3.3518549749081637e-06,2.079459990853172e-05
1392,72,0.30320813771517996,0.0004603179063466897,0.00011897471719640185
1393,50,0.23510204081632652,8.068070895395294e-05,8.178264416198865e-05
1459,121,0.09917355371900827,0.00021396477899454481,0.00021144585102124476
1466,13,0.782051282051282,4.757514197939513e-06,2.4651892814965583e-05
1471,137,0.15500214684413913,0.00014579462853895432,0.00019452198369341813
1535,30,0.30114942528735633,8.255428017861749e-05,5.8084870706022475e-05
1538,54,0.1893780573025856,6.031381484277872e-05,8.602921269151579e-05
1555,75,0.25765765765765763,0.000184546122241932,0.0001196639057927615
1566,164,0.14746371390094268,0.0004990674098386387,0.00023869243365277188
1710,10,0.7555555555555555,9.547992116245042e-07,2.0498395675919942e-05
1767,144,0.16715229215229216,0.0012740961800553618,0.0002615542360965604
1784,7,0.9047619047619048,1.3169125995632542e-06,1.8167691914850018e-05
1801,41,0.20609756097560974,6.013564341204466e-05,7.191543923128876e-05
1842,110,0.18281901584653878,0.0005322535008761402,0.00017910052303994877
1888,30,0.28045977011494255,0.0003311815206845937,6.8765193718287e-05
1894,29,0.29064039408866993,0.00033137574249970394,6.868492368825268e-05
1897,60,0.19548022598870057,3.7477465889341056e-05,9.299477501815905e-05
1903,26,0.40923076923076923,7.131174717379969e-06,5.2665955071072024e-05
1908,6,0.8,7.622673686062531e-07,1.8948513153531537e-05
1910,78,0.25308025308025306,0.00020008355641931404,0.00012267614748670043
1916,57,0.2211779448621554,0.00011010260974399757,9.707045255730027e-05
1925,26,0.37846153846153846,9.431941507019435e-06,5.107889873024386e-05
1936,37,0.18468468468468469,0.0004277894096871697,8.396187560560956e-05
1940,1,0.0,0.0,6.087411520864304e-06
1941,61,0.23005464480874316,0.00010704984601817747,0.00010360705683424323
1942,1,0.0,0.0,6.087411520864304e-06
1943,13,0.02564102564102564,0.0011690789195390218,6.310081617580874e-05
1944,23,0.18972332015810275,0.00012002963568130924,3.99963231794124e-05
1945,10,0.5111111111111111,8.048967169626054e-07,2.2094535956172098e-05
1946,36,0.25873015873015875,2.3112723025441925e-05,6.47748850024949e-05
1948,3,0.0,0.00016531436255061617,2.546816753806752e-05
1949,1,0.0,0.0,6.087411520864304e-06
1950,8,0.35714285714285715,1.337037726412768e-06,1.9121214772041072e-05
1951,86,0.21477428180574556,0.00038736996211839703,0.0001323641911143291
1952,8,0.6071428571428571,2.4416052796985445e-06,1.719545225899495e-05
1954,10,0.5555555555555556,4.550551551197865e-07,2.4995965253038205e-05
1955,1,0.0,0.0,6.087411520864304e-06
1956,1,0.0,0.0,6.087411520864304e-06
1957,2,0.0,3.560042033028053e-07,8.493346068439156e-06
1958,4,0.5,4.6015198330579715e-07,1.2300989052892365e-05
1959,3,0.0,0.00016531436255061617,2.546816753806752e-05
1960,35,0.2134453781512605,9.146257931932615e-05,6.93158574447273e-05
1961,77,0.15652768284347232,0.0004876427482669274,0.00013116115234349912
1962,64,0.21031746031746032,0.00026139228813276135,0.00011247850868309515
1963,1,0.0,0.0,6.087411520864304e-06
1965,3,0.0,0.00016531436255061617,2.546816753806752e-05
1966,75,0.2227027027027027,0.00018608761755868503,0.00012555748875719166
1967,1,0.0,0.0,6.087411520864304e-06
1968,1,0.0,0.0,6.087411520864304e-06
1969,3,0.6666666666666666,7.926001461909345e-07,1.0771547091610617e-05
1972,2,0.0,6.8163533500741e-08,8.370396850213057e-06
1973,2,0.0,3.560042033028053e-07,8.493346068439156e-06
1974,2,1.0,0.0,9.114381978025712e-06
1975,20,0.2894736842105263,3.582935438649448e-05,3.904333259034994e-05
1977,2,1.0,0.0,1.0557717170304389e-05
1978,6,1.0,0.0,1.6515251788669664e-05
1979,5,0.3,6.966808340699933e-07,1.2867774434055916e-05
1980,3,0.6666666666666666,4.666227510490815e-09,9.550794069504498e-06
1981,7,0.42857142857142855,1.3708412695535218e-06,1.597850196108891e-05
1982,8,0.39285714285714285,4.888523862075632e-06,1.9589507167009397e-05
1983,20,0.2894736842105263,2.9152602800551628e-06,3.376798224746609e-05
1984,1,0.0,0.0,6.087411520864304e-06
1985,1,0.0,0.0,6.087411520864304e-06
1986,2,1.0,0.0,1.0557717170304389e-05
1988,5,0.1,1.2090567297575084e-05,2.0782717283345833e-05
1989,38,0.22190611664295876,6.47554961496637e-05,6.419122825127306e-05
1990,16,0.4,2.67807685145636e-05,2.9460418327307052e-05
1991,16,0.35,3.120931824204951e-05,3.2167173893404334e-05
1992,4,0.5,7.40801308258381e-05,2.5021853349955884e-05
1994,2,0.0,2.4693376941946032e-05,1.5263295711908668e-05
1995,5,0.1,1.1171452927350705e-05,1.4444211751667008e-05
1996,49,0.2687074829931973,2.447271865920782e-05,7.94533831075257e-05
1997,43,0.2159468438538206,4.56474249311962e-05,7.694377946366295e-05
1998,15,0.4666666666666667,8.932263085680786e-06,2.8300549185321964e-05
1999,1,0.0,0.0,6.087411520864304e-06
2000,3,0.3333333333333333,5.075259767467598e-07,1.0675679546597069e-05
2001,58,0.1603145795523291,0.00011092193959884428,9.695070339766036e-05
2002,3,1.0,0.0,9.431861271505915e-06
2003,2,1.0,0.0,9.079563124594361e-06
2004,2,1.0,0.0,8.114405806562448e-06
2005,1,0.0,0.0,6.087411520864304e-06
2006,30,0.2689655172413793,6.947797231970106e-05,6.042217065474797e-05
2007,7,0.42857142857142855,7.349660218762678e-07,1.800964272790851e-05
2008,6,0.4666666666666667,1.3488985016010758e-06,1.833551746159049e-05
2009,8,0.25,2.1809735228798457e-05,2.5257919766449773e-05
2010,30,0.1839080459770115,0.00020604069403663266,5.9344468356362915e-05
2011,45,0.20303030303030303,4.645904205898467e-05,7.574505936497495e-05
2012,1,0.0,0.0,6.087411520864304e-06
2013,12,0.30303030303030304,1.921986655258237e-05,2.8863303749479675e-05
2014,10,0.4666666666666667,3.779487971108167e-07,2.037243128649784e-05
2016,1,0.0,0.0,6.087411520864304e-06
2017,2,1.0,0.0,1.0557717170304389e-05
2018,19,0.2046783625730994,4.984967468148078e-05,4.3389866481326204e-05
2019,3,1.0,0.0,1.1163795829262373e-05
2020,3,1.0,0.0,1.1163795829262373e-05
2021,1,0.0,0.0,6.087411520864304e-06
2022,28,0.21693121693121692,2.5357087081192895e-05,5.3587538650617105e-05
2023,1,0.0,0.0,6.087411520864304e-06
2024,4,1.0,0.0,1.1655775108108871e-05
2025,2,0.0,1.2854486133614134e-06,8.004550411817215e-06
2026,1,0.0,0.0,6.087411520864304e-06
2027,2,1.0,0.0,8.790110089663182e-06
2028,5,0.5,3.2804884741224657e-07,1.5962771910948058e-05
2029,23,0.308300395256917,1.9976753902212854e-05,4.80484026943743e-05
2030,2,0.0,3.150637626786371e-07,8.458738521665583e-06
2031,16,0.65,2.5924731869503123e-05,3.4476839446419345e-05
2032,1,0.0,0.0,6.087411520864304e-06
2033,2,1.0,0.0,1.0557717170304389e-05
2034,1,0.0,0.0,6.087411520864304e-06
2035,1,0.0,0.0,6.087411520864304e-06
2036,3,0.3333333333333333,1.7281403648143108e-07,1.0433406301840976e-05
2037,1,0.0,0.0,6.087411520864304e-06
2038,3,0.0,0.00016531436255061617,2.546816753806752e-05
2040,29,0.21182266009852216,2.77532345658471e-05,5.369282340605934e-05
2041,29,0.18472906403940886,6.003008350167111e-05,5.3622420315243855e-05
2042,4,1.0,0.0,1.2315408056759514e-05
2043,1,0.0,0.0,6.087411520864304e-06
2044,3,0.0,0.00016531436255061617,2.546816753806752e-05
2045,109,0.12776078831124701,0.0013427724169512993,0.00018095613568560887
2046,79,0.17916260954235638,0.0002702661737642038,0.00012834496294491856
2048,5,0.3,3.293983999795206e-05,2.034891159915858e-05
9508,3,0.0,2.4699590175138616e-05,1.836542222554488e-05
5021,24,0.0036231884057971015,0.0002204179402373519,0.00013073920479335285
10369,1,0.0,0.0,8.807161005406724e-06
10601,24,0.15579710144927536,0.0002856709925273165,8.657245362679684e-05
71,1,0.0,0.0,5.681788486936828e-06
219,40,0.20512820512820512,5.8651967510582336e-05,7.218389932405161e-05
221,77,0.16438824333561175,0.0018273105973017,0.0001383504967840832
233,261,0.11638667845564397,0.0025827887295198702,0.00041792397873784164
255,296,0.10453504351809437,0.0030465927384809195,0.00047538620210979847
284,135,0.10060807075732449,0.0011101061038820792,0.00024797561832616506
299,283,0.10693431571561035,0.001005728652564594,0.0004299520098914945
300,253,0.12218457870631784,0.002113757615629149,0.0003877768493870706
307,62,0.2469592808038075,0.0002290698552697642,0.00010614075966121675
312,72,0.2992957746478873,5.3413692302425156e-05,0.00011117009170127882
314,322,0.08190630986242527,0.0023917739873212983,0.000607166037606148
315,116,0.2232383808095952,0.00029599406152759454,0.00017968861704471096
335,168,0.13202167094382664,0.0009914613077555202,0.0002656612076783899
336,205,0.146389287422286,0.0019452330494148947,0.00031674942892238146
346,53,0.25036284470246734,0.0004628658892304058,8.744417462076225e-05
354,126,0.19441269841269843,0.0003306680286000869,0.00020099596998377902
355,216,0.1525409130060293,0.0017230815274124854,0.0003387339981959194
364,79,0.18273287893541057,0.0004477900053716588,0.0001311024689385651
379,44,0.26109936575052856,4.278640285968786e-05,7.428053920306161e-05
383,361,0.08076331178824253,0.0018965229600247716,0.000597355081120058
398,134,0.2035686230501627,0.00098751531460244,0.00020505416875807073
426,160,0.12625786163522013,0.0016089604220652924,0.0002607918533935995
446,137,0.1868827823100043,0.0009080999620891673,0.00021868843088135079
452,281,0.12005592272496188,0.0009164323493986925,0.00043784497558373706
471,297,0.09277459277459277,0.0016661688217224381,0.0004660837779051523
472,119,0.1700612448369178,0.00012014409634775502,0.00017462451220144615
480,270,0.11491119372160265,0.0009477522616291813,0.00040325348623903434
499,269,0.1250069355823115,0.0012143494236173775,0.00040335254493340845
504,177,0.1577426810477658,0.000873052436731614,0.0002822662957051745
505,79,0.22168127231418372,9.712942681690601e-05,0.00013124719862926427
506,25,0.46,5.24398389226433e-06,4.728871219288071e-05
508,137,0.18280377844568485,0.0005974152547025036,0.00022155419879960474
509,111,0.2335790335790336,0.00014895638514880982,0.00017555628913063618
510,138,0.17750978525335873,0.0009663275984958498,0.0002212401632955085
516,552,0.04124911228596228,0.008785403671039083,0.001098260555068375
519,167,0.15828583796262896,0.0016506252144860545,0.00027090516596952246
520,540,0.059520373806088094,0.007361385801990713,0.000977070770952772
521,81,0.17746913580246915,0.00014764534223790554,0.00015286510114861587
530,486,0.03812311739001315,0.010570673820984672,0.0011413118814108702
538,64,0.35119047619047616,0.0003213487487067191,0.00010617347255956943
539,249,0.12258712268428552,0.0018361281712136145,0.00042812363835168264
549,210,0.1416723627249943,0.0010084387888962183,0.00032127575815073034
551,219,0.12115118763353022,0.000533842947778103,0.00034796681976850504
556,147,0.14583915758084057,0.0010572088768593454,0.0002273168351350766
557,67,0.2781546811397558,6.087910167284602e-05,0.00010118232153424378
558,78,0.27705627705627706,0.00013779898331581274,0.0001190880002363761
559,86,0.2593707250341997,5.723012959442903e-05,0.0001400276321350754
562,203,0.15587962737160416,0.0008965367790377235,0.00031382196286204274
563,147,0.17761625198024414,0.0009439479343439332,0.00023284943931559197
565,134,0.17663561889799126,0.00025549490382215795,0.00019623734457295162
575,217,0.14272913466461853,0.0007653451232052052,0.00035518104045751574
576,117,0.19157088122605365,0.0003812462178974852,0.00018667972938800288
578,40,0.2141025641025641,2.675877563657334e-05,6.929530226271927e-05
581,299,0.07802294000134677,0.0024165294420054025,0.0005022431759821465
586,207,0.14056563951034193,0.001966845321466697,0.0003136132515584253
592,257,0.11299246108949416,0.0030993879137081065,0.00041361342853099716
593,186,0.11833769253124092,0.0004846348865261199,0.00031825486479596647
